uIFMr,2r3k1/2B2ppp/2p1p3/3p4/R7/4P2P/1P3PP1/6K1 b - - 0 26,c8c7 a4a8 c7c8 a8c8,598,100,78,405,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/uLeMPSow/black#52,
ibKdT,3r4/5pkp/p3p1p1/1p6/1P6/Pq2RN2/5PPP/6K1 w - - 0 28,e3b3 d8d1 f3e1 d1e1,578,100,79,229,backRankMate endgame mate mateIn2 short,https://lichess.org/s18jMRXf#55,
raoPD,4k2r/2q1Bpp1/4p3/2p4p/1pPp2n1/1P1P1b1P/2N2PP1/3Q1RK1 w k - 0 23,d1f3 c7h2,538,100,78,186,mate mateIn1 middlegame oneMove,https://lichess.org/r3UlVfd0#45,
8At3N,1r4k1/7p/6p1/4rp2/P7/2p5/2P2PPP/4R2K w - - 0 38,e1e5 b8b1 e5e1 b1e1,549,99,89,519,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/l3eCQowp#75,
M7k0s,3r1rk1/5p1p/4b1p1/p3bp2/P7/8/1PP2PPP/R1B1R1K1 w - - 0 22,e1e5 d8d1 e5e1 d1e1,525,102,94,269,backRankMate endgame mate mateIn2 short,https://lichess.org/OIHlCe0m#43,
Hv5sF,7R/p4Bp1/1p3p1k/5P2/4b1P1/P5K1/1r6/8 b - - 1 42,h6g5 h8h5,543,87,100,130,endgame mate mateIn1 oneMove,https://lichess.org/gH0gngwc/black#84,
gWeeI,8/1B6/1rP1R3/3r4/2k5/6Pp/5P1P/3R2K1 w - - 0 44,d1d5 b6b1 d5d1 b1d1 e6e1 d1e1,565,94,91,444,endgame long mate mateIn3,https://lichess.org/WSKhsQ4Y#87,
94whu,1rR3k1/p4pr1/5q2/4p1pp/3bB3/P2P2BP/5PP1/2R3K1 b - - 11 29,b8c8 c1c8 f6d8 c8d8,574,83,100,280,mate mateIn2 middlegame short,https://lichess.org/KwiWPO4E/black#58,
RIKXh,5k2/2p2p1p/1rp2KpP/R5P1/8/8/8/8 b - - 0 42,b6b5 a5a8 b5b8 a8b8,586,100,87,376,endgame mate mateIn2 rookEndgame short,https://lichess.org/zfL9LkrY/black#84,
LC5Nr,r1bn1k1r/ppp1bB2/1q6/4p1pp/4P3/2PP1Q1P/PPK3P1/R1B2R2 b - - 0 17,d8f7 f3f7,544,93,38,36,mate mateIn1 middlegame oneMove,https://lichess.org/xLt8rNXY/black#34,Vienna_Game Vienna_Game_Stanley_Variation
VS2ZR,3kr3/nb3Qp1/1p1p3p/pP6/2P5/6PP/2B2P2/3Rq1K1 w - - 1 32,d1e1 e8e1 g1h2 e1h1,587,105,95,261,endgame mate mateIn2 short,https://lichess.org/FmYf6vsi#63,
Evxzg,R3R3/6pk/p5rp/1p6/1r6/8/5K2/8 b - - 1 39,b4a4 e8h8,515,98,87,593,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/cBrNTRJi/black#78,
wwuga,1r4k1/5ppp/2pPp3/3p4/5q2/2P5/P5PP/2Q4K w - - 0 25,c1f4 b8b1 f4c1 b1c1,585,102,64,419,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/3f4zjACj#49,
BMRTt,8/2Rnkp2/1rNp2p1/7p/4PP1P/5K2/8/8 b - - 6 44,e7e8 c7c8,554,82,100,124,endgame mate mateIn1 oneMove,https://lichess.org/DhJ4YK4K/black#88,
LSQCA,2r3k1/p5p1/5p1p/4p3/1Q6/8/5PPP/3R2K1 w - - 0 37,d1d7 c8c1 d7d1 c1d1 b4e1 d1e1,589,101,64,307,backRankMate endgame long mate mateIn3 queenRookEndgame,https://lichess.org/LmZZ2gdm#73,
m41jV,r1b2rk1/pp3ppp/2p5/8/3pQ3/3B1PN1/P1P4q/1R1KB1b1 b - - 1 19,c8h3 e4h7,512,86,100,966,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/5xgr8RHw/black#38,Vienna_Game Vienna_Game_Vienna_Gambit
VjLle,7Q/1p1rkp2/p1b5/P7/7P/4P1P1/5P2/6K1 w - - 7 40,h4h5 d7d1 g1h2 d1h1,502,87,94,201,endgame mate mateIn2 short,https://lichess.org/FMUzyFmP#79,
BDy1e,rnbqr1k1/p1p2ppp/1p2p3/3nP3/3P4/B1PQ1N2/P1B2PPP/R4RK1 b - - 2 14,c8a6 d3h7,514,89,100,175,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/UVAtyCNF/black#28,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
RFfuU,8/2bNkp1p/4p3/r7/6R1/4P2P/5PP1/6K1 w - - 4 32,g4d4 a5a1 d4d1 a1d1,584,83,63,47,endgame mate mateIn2 short,https://lichess.org/9zUkMgYR#63,
iII9L,3r2kB/1b3p1p/1q2p1p1/1N6/P7/1P6/1QR1BbPP/3r3K w - - 4 29,e2d1 d8d1,595,79,100,188,mate mateIn1 middlegame oneMove,https://lichess.org/G1xwNZf4#57,
e3FHQ,4r1k1/5p2/p5p1/1p1P4/8/P6Q/1P2r1PP/3q1R1K w - - 0 35,f1d1 e2e1 d1e1 e8e1,564,103,65,175,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/WAkK1r0O#69,
FJkRr,8/8/2P3pk/7p/4Q2P/8/2r2rPK/8 b - - 2 60,f2g2 e4g2 c2g2 h2g2,566,82,100,317,crushing endgame queenRookEndgame short,https://lichess.org/QiTYkx90/black#120,
UmGnW,r1b2r2/pp1n2pk/2nbRq2/3p4/3P4/5N2/PP1N1PPP/R1BQ2K1 b - - 0 13,f6e6 f3g5 h7g8 g5e6,544,94,95,706,crushing fork middlegame short,https://lichess.org/GH3KHQax/black#26,French_Defense French_Defense_Tarrasch_Variation
frBdU,2r3k1/Q5p1/p6p/1p2Bq2/5P2/7P/6PK/8 b - - 4 41,f5e6 a7g7,559,87,100,317,endgame mate mateIn1 oneMove,https://lichess.org/ckJ6pf2k/black#82,
JQGyT,8/3P4/1P1r4/2N2k2/1R3P1p/4r1PK/7P/8 w - - 0 52,h3h4 d6h6,514,85,87,144,endgame mate mateIn1 oneMove,https://lichess.org/ETXB5t6b#103,
p592S,8/2P5/p7/P2p4/1PbPp2p/2P3kP/4r1B1/7K w - - 1 50,c7c8q e2e1 g2f1 e1f1,563,96,98,528,endgame mate mateIn2 short,https://lichess.org/pWlO7uYm#99,
37Nch,5rk1/5ppp/2N1p3/2p5/P1P1n3/8/1r3PPP/R4RK1 b - - 2 28,f8c8 c6e7 g8f8 e7c8,537,100,92,739,crushing endgame fork short,https://lichess.org/cA5ws90o/black#56,
WycVV,N1b4r/pp1k2pp/2np4/2q5/8/8/PPP1P1PP/R2Q1BKR w - - 1 13,e2e3 c5e3,521,102,98,331,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/AhGC3EhL#25,Englund_Gambit Englund_Gambit_Other_variations
T9KXE,3r1rk1/pp3pp1/1np1p2p/4P2Q/2P1N3/5RbP/PP2N1P1/2q4K w - - 6 26,e2c1 d8d1 f3f1 d1f1,575,89,89,179,fork mate mateIn2 middlegame short,https://lichess.org/mkRvmvCP#51,
xFoeI,3r4/p6k/1p3p1p/3P1Pp1/2PN4/8/P4KPP/8 b - - 0 32,h7g7 d4e6 g7f7 e6d8,589,109,63,125,crushing endgame fork master short,https://lichess.org/yyxWO3Ct/black#64,
BZfkf,r3R2k/p1p2Qpp/1p1p1q2/3P4/2P5/2P3P1/P5KP/8 b - - 2 26,a8e8 f7e8 f6f8 e8f8,596,89,75,185,endgame mate mateIn2 short,https://lichess.org/Do66k4GD/black#52,
DfTjb,3R4/1p3ppk/p6p/8/4r3/6P1/PPP4P/1K6 w - - 1 25,d8d7 e4e1 d7d1 e1d1,594,86,75,145,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/bpNA05JA#49,
DK5F4,4r3/pk3ppp/1p6/P2P4/1B6/8/1b2rPPP/1R2R1K1 w - - 2 31,b1b2 e2e1 b4e1 e8e1,584,100,86,754,backRankMate endgame mate mateIn2 short,https://lichess.org/jKkIOYG8#61,
EuU0W,4q1r1/1p5k/4p3/2PpPp2/rP1P1Qp1/PR4Pp/7P/2B4K b - - 9 38,e8b5 f4h6,591,96,86,477,endgame mate mateIn1 oneMove,https://lichess.org/PaM7Bms0/black#76,
DYkNx,r2qr1k1/ppp1bpp1/2np3B/7R/4P3/2N3Q1/PPP1bPP1/2KR2N1 b - - 0 13,e2h5 g3g7,594,83,71,87,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/8nSd5Twf/black#26,Center_Game Center_Game_Other_variations
GK7DZ,r1r3k1/1pR2ppp/pB1p1b2/3P1P2/4p3/3P4/PP4PP/2R3K1 b - - 2 22,f6b2 c7c8 a8c8 c1c8,584,99,93,971,backRankMate endgame mate mateIn2 short,https://lichess.org/3YRVi3RN/black#44,
WH1gj,3r4/5pk1/R6p/6p1/4P3/P1n3BP/4KPP1/8 w - - 1 41,e2f1 d8d1,599,102,78,245,endgame mate mateIn1 oneMove,https://lichess.org/ktUn9ECJ#81,
dSG3h,2kr1b1r/1ppq2pp/p3p3/8/4p3/1P2P2Q/PBP2PPP/2R2RK1 w - - 0 16,f1d1 d7d1 c1d1 d8d1,589,101,73,134,backRankMate mate mateIn2 middlegame short,https://lichess.org/uQ8IiKvx#31,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Classical_Variation
eDriW,2r3k1/5p1p/4p1p1/8/8/4PPP1/PPr4P/1R3RK1 w - - 1 22,f1c1 c2c1 b1c1 c8c1,579,98,82,202,crushing endgame rookEndgame short,https://lichess.org/fMad4Mqi#43,
Ekwn9,8/8/8/5pp1/8/3pk3/R3p3/4K3 w - - 2 60,a2a5 d3d2,588,88,96,1788,advancedPawn endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/rWCvxABP#119,
AGrc6,2kr4/ppp2ppp/2p5/8/4r3/8/PPP2PPP/R1B1R1K1 w - - 0 16,e1e4 d8d1 e4e1 d1e1,587,107,62,266,backRankMate endgame mate mateIn2 short,https://lichess.org/YLRuoLou#31,Four_Knights_Game Four_Knights_Game_Spanish_Variation
0Qifh,1k1Qrr2/ppp3p1/1q5p/3R4/1PB1P3/8/PP3PPP/3R2K1 b - - 4 22,e8d8 d5d8 f8d8 d1d8,542,83,100,59,backRankMate endgame mate mateIn2 short,https://lichess.org/MBWlBbrI/black#44,
4xEol,2rr2k1/1p3ppp/p1q2n2/2bp4/8/1PQ1P3/PB2NPPP/2R2RK1 b - - 11 18,f6e4 c3g7,522,85,100,352,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Sl4jNrSu/black#36,Tarrasch_Defense Tarrasch_Defense_Symmetrical_Variation
09YeT,rnb1k2r/p2pppbp/6p1/qB2P3/3P4/2Q2N2/PP3PPP/R1B1K2R b KQkq - 0 10,a5b5 c3c8,514,95,88,482,hangingPiece mate mateIn1 oneMove opening,https://lichess.org/yqTtx6BP/black#20,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
W4zzF,5rk1/p2b1ppp/8/q1pQ1P2/2P5/B7/P1P3PP/4R1K1 w - - 1 23,a3c5 a5e1,566,112,88,780,endgame hangingPiece master mate mateIn1 oneMove,https://lichess.org/aRg4Vrme#45,
EsWnX,r1bbr1k1/p5pp/2Q5/4p1q1/3pPp2/3P4/P3BPPP/R1B2RK1 b - - 0 20,a8b8 c6e8,584,84,80,353,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/e5nVaAUr/black#40,
9pXlW,4R3/6pp/4R3/5pk1/3p4/3P1b2/PPP2P1r/5K2 w - - 4 30,f1e1 h2h1 e1d2 h1d1,539,82,100,244,endgame mate mateIn2 short,https://lichess.org/BUTb1k5Z#59,
4yWt8,r3nrk1/1p1qn1p1/p4p1p/3pP3/P1pP2PP/2P1PQ2/1PBN4/R4RK1 b - - 0 18,f6e5 f3f8,573,90,88,61,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/h6U8urvz/black#36,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
YMJHV,4b1k1/p7/2p1p3/4P1p1/3P1p2/P1R2PKN/1r4PP/8 w - - 0 35,g3g4 b2g2,591,80,100,96,endgame mate mateIn1 oneMove,https://lichess.org/4l99ZGKK#69,
gEpiO,8/5k2/6p1/r6p/4R2P/4PKP1/8/8 w - - 3 53,f3f4 a5f5,576,98,91,385,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/Zg0R0HC6#105,
llv5k,r1k5/p1p1Np1p/Pp2rp2/2p5/2n1P3/5P2/1PPR2PP/2KR4 b - - 5 21,e6e7 d2d8,598,88,71,40,endgame mate mateIn1 oneMove,https://lichess.org/2Tu4t7W2/black#42,
SMds0,2kr3r/1pp2p1p/p1nq4/5pN1/3P2n1/P1N1P3/1P3PPP/R2Q1RK1 w - - 1 16,g5f7 d6h2,593,78,100,320,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/fV51YXQm#31,Indian_Defense Indian_Defense_Other_variations
u6pBY,6rk/1p5p/8/p1n2p2/2B1p3/P1P1P1qp/1P3Q2/3R2RK b - - 0 34,g3f2 g1g8,570,79,100,266,endgame mate mateIn1 oneMove,https://lichess.org/mya4CjB6/black#68,
q85fJ,3R4/5p1k/5npp/2pP1B2/2P5/r1P2N2/5PPP/6K1 w - - 0 28,f5h3 a3a1 f3e1 a1e1,533,103,98,805,backRankMate endgame mate mateIn2 short,https://lichess.org/hKj9W245#55,
r6hW6,2r1kbnr/p4pp1/2N1p2p/1B1pPbB1/pP6/2P5/P4PPP/R3K2R b KQk - 0 15,c8c6 b5c6,563,94,76,771,bodenMate hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/ZuvdUAFT/black#30,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
ITOBe,r6k/6pp/5p2/1p2p3/2Q1P3/1R4PP/1R3P1K/q7 b - - 0 38,b5c4 b3b8 a8b8 b2b8,579,103,74,282,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/mw40d7sa/black#76,
AgDyX,1rr3k1/3n1p1p/4bp2/4p3/3pQ3/6P1/P2NPPBP/R1q1K2R w KQ - 7 21,a1c1 c8c1,549,105,90,490,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/qTyZieRI#41,
W5FcR,3r4/1pp2pkp/p1n3pP/8/6q1/1P2QN2/1PP5/2K1R3 b - - 0 25,g7g8 e3e8 d8e8 e1e8,599,91,95,135,endgame mate mateIn2 sacrifice short,https://lichess.org/ZCUBWrSh/black#50,
6c2Yy,2kr1r2/ppp4p/4p1p1/4p3/4p3/P1P5/1P1RqPPP/R1B3K1 w - - 0 19,d2e2 d8d1 e2e1 d1e1,534,87,98,1040,endgame kingsideAttack mate mateIn2 short,https://lichess.org/ekfm3ZSj#37,
0zaFe,2r2r2/5k2/R3p1p1/1p1pP3/8/8/5PPP/4R1K1 w - - 1 35,e1e3 c8c1 e3e1 c1e1,599,97,69,96,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/QOYBnhLy#69,
tPP9M,6k1/p4ppb/2p1q2p/brP5/2P4N/2Q2BBP/5PP1/3R2K1 b - - 0 31,a5c3 d1d8 e6e8 d8e8,510,92,100,165,backRankMate mate mateIn2 middlegame short,https://lichess.org/7XkJwDY9/black#62,
PioHU,6B1/8/6P1/2R3B1/1P2k2K/r7/4b2P/7r w - - 5 47,h2h3 h1h3,550,86,66,98,endgame mate mateIn1 oneMove,https://lichess.org/plWbs80V#93,
EMJhD,1r4k1/1rpq2p1/5p1p/3Pp3/2P5/6P1/P4P1P/2RQR1K1 w - - 0 23,c1b1 b7b1 d1b1 b8b1,562,93,94,586,advantage endgame short,https://lichess.org/kNuRayvu#45,
BD5xe,2r1Q2k/2q2ppp/p2r4/1p6/5P2/1P4B1/P5NP/4R1K1 b - - 1 37,c8e8 e1e8,576,80,76,524,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/3YjtuTML/black#74,
Hmxrh,r1b1r1k1/p4ppp/1p3N2/3qb3/8/3B4/PP2QPPP/R1B2RK1 b - - 0 15,e5f6 e2e8,577,86,100,92,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/FhvN33Nl/black#30,Queens_Pawn_Game Queens_Pawn_Game_Colle_System
3R7DN,rnbqkb1r/pp2np2/2p4p/3pN1pQ/2BPPp2/2N5/PPP3PP/R1B1K2R b KQkq - 1 8,d5c4 h5f7,535,83,100,242,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/nDpo5TPr/black#16,Kings_Gambit_Accepted Kings_Gambit_Accepted_Becker_Defense
LQzuV,r1bqR2k/1p3pp1/7p/pQ1n4/P1pP4/2P2PB1/2B3PP/6K1 b - - 1 26,d8e8 b5e8,509,94,95,489,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/mFwgoKpZ/black#52,
DouKl,4r1k1/4qp2/p5p1/3r3b/4P2Q/1P3pP1/P4P1P/3RR1K1 w - - 0 38,e4d5 e7e1 d1e1 e8e1,574,98,86,648,endgame mate mateIn2 short,https://lichess.org/symlM5OA#75,
bL2x5,r2q1rk1/1b1n1pp1/1p2p2p/3p4/1P4Q1/3BP3/1B3PPP/1N3RK1 b - - 3 18,f7f5 g4g7,531,88,100,453,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/P1YEmw86/black#36,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
ASKCp,r3Q2k/6pp/p1p3n1/1p1p1b2/3q4/1BN5/PP3PPP/4R1K1 b - - 1 22,a8e8 e1e8 g6f8 e8f8,541,99,91,456,backRankMate mate mateIn2 middlegame short,https://lichess.org/g8SCjCWx/black#44,
UdxkV,r3kb1r/1p3ppp/p3pn2/2p5/2q5/P1N2Q2/1PPP2PP/R1B2R1K w kq - 0 14,f3b7 c4f1,592,92,77,218,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/7wyT9C96#27,Sicilian_Defense Sicilian_Defense_McDonnell_Attack
UpU0x,2r3k1/pR3ppp/4p3/3n4/P2P4/5N2/2Q2PP1/6K1 b - - 0 25,c8c2 b7b8 c2c8 b8c8,579,97,88,131,backRankMate endgame mate mateIn2 short,https://lichess.org/5yjhaN4b/black#50,
Pr4ZE,7r/p1q2kp1/5p2/2p1bQ2/2Pp2Pp/1P1P4/PB5P/4R1K1 w - - 2 30,e1e5 c7e5 f5e5 f6e5,586,80,100,365,crushing endgame short,https://lichess.org/WJVF30rg#59,
1rvuM,8/8/1k3n2/6Kp/8/5P2/8/8 w - - 0 55,g5f6 h5h4 f3f4 h4h3 f4f5 h3h2 f6g7 h2h1q,568,99,96,294,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/nNaviG2P#109,
7bqo2,r1bqk2r/1p1p1ppp/p1n5/3Qp3/2B1n3/8/PPP2PPP/RNB1K2R b KQkq - 1 9,e4f6 d5f7,551,85,79,225,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/APGCCw9N/black#18,Sicilian_Defense Sicilian_Defense_OKelly_Variation
4UXKy,1bkr4/1p3ppp/2p1p3/8/4n3/Q3PBPb/PP3P1P/6K1 w - - 1 30,f3e4 d8d1,592,97,71,298,endgame mate mateIn1 oneMove,https://lichess.org/TPAoIhY8#59,
VLSPU,3qr2k/5ppp/p2p3r/1p1Pp1b1/5P2/1PP1Q3/P4BPP/2R1R1K1 b - - 0 26,e5f4 e3e8 d8e8 e1e8,568,92,96,672,backRankMate mate mateIn2 middlegame short,https://lichess.org/kYU9uTTM/black#52,
HKc9D,3r1rk1/1p4pp/p1p5/8/3P2n1/2P2R2/B4RPP/6K1 b - - 1 28,g8h8 f3f8 d8f8 f2f8,587,102,89,830,backRankMate endgame mate mateIn2 short,https://lichess.org/miFsUmHO/black#56,
fXvab,3r2k1/2p2pp1/p4r1p/3n2q1/P1PpR3/1P1B3P/4QPPK/3R4 b - - 9 29,d5c3 e4e8 d8e8 e2e8,568,83,83,280,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/4jougapa/black#58,
YLKTU,1r3rk1/6p1/6p1/p2R1p2/1p1P3P/1P2P1n1/PB6/5RK1 w - - 0 32,f1c1 g3e2 g1f1 e2c1,590,87,91,898,crushing endgame fork master short,https://lichess.org/j2fOytDu#63,
OBDrH,5rk1/5ppp/p5n1/8/8/1P1r4/P3qPPP/R1B1R1K1 w - - 0 20,e1e2 d3d1 e2e1 d1e1,594,101,77,710,backRankMate endgame mate mateIn2 short,https://lichess.org/joZwEVqk#39,
8H8HV,2r3k1/5pp1/p3p3/1p6/4nP2/3R4/PP6/K1qR4 w - - 2 32,d1c1 c8c1,572,83,100,647,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/oTWa9Jqz#63,
2njX3,r3k2r/ppqnbp2/2p1pp2/8/3P2p1/5N2/PPPBBPP1/R2Q1RK1 w kq - 0 14,f3h2 c7h2,560,108,75,163,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/oJhh4LLc#27,Scandinavian_Defense Scandinavian_Defense_Main_Line
YLStb,r4qk1/ppp2pp1/4p2p/8/3P4/5P2/bPPQ2PP/2KR3R w - - 0 17,b2b3 f8a3,535,103,94,195,endgame mate mateIn1 oneMove,https://lichess.org/xGlnu3Uz#33,French_Defense French_Defense_Rubinstein_Variation
ZPabm,3r3k/ppp2Qpp/8/8/8/1B6/PP3PPP/1K1qn3 w - - 4 32,b3d1 d8d1,594,100,85,130,endgame mate mateIn1 oneMove,https://lichess.org/ewtnhAgE#63,
gzVmo,8/N1b4p/6p1/8/k4p2/5K2/P4P1P/8 b - - 0 37,a4a3 a7b5 a3b2 b5c7,507,105,95,768,crushing endgame fork short,https://lichess.org/ajJec3qA/black#74,
Gatcy,r5k1/5pb1/p2B2p1/1p1PR2p/PQ6/1B5n/1PP3PP/3R2qK w - - 5 30,d1g1 h3f2,665,92,83,263,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/fg3cwSLu#59,
PVxrG,2kr1r2/p1pp4/1p1b4/3P3Q/1P1p4/P6R/6P1/3R1q1K w - - 3 33,d1f1 f8f1,616,102,73,100,endgame mate mateIn1 oneMove,https://lichess.org/jllXDAWD#65,
HXmM3,5r1k/6pp/p7/1p6/1P6/P2Q1qP1/5R1P/6K1 b - - 0 37,f3d3 f2f8,687,106,80,97,backRankMate endgame hangingPiece mate mateIn1 oneMove queenRookEndgame,https://lichess.org/KZw3Q7Gv/black#74,
Wb9Jd,1k2Q3/ppp1p3/7p/2q3p1/5p2/2N2n2/PPP1N1PP/3rB2K b - - 0 26,d1d8 e8d8,600,94,33,59,hangingPiece mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/a6XTwoF0/black#52,
oESgh,1r1r2k1/1p1R2pp/p4p2/4p3/P3p3/2P1P2P/1P4P1/3R2K1 b - - 5 28,g8f8 d7d8 b8d8 d1d8,644,100,86,314,crushing endgame rookEndgame short,https://lichess.org/LJ8sRnZm/black#56,
HhBOg,3rkb2/5p2/p7/4pn2/b7/3BP3/PP3RR1/1K6 w - - 1 29,d3f5 d8d1,697,108,72,70,endgame mate mateIn1 oneMove,https://lichess.org/dcklRkmB#57,
sevMd,6k1/p6p/2p3p1/2P4P/4p1n1/1P2QR1K/2q3R1/8 b - - 2 38,c2g2 h3g2 g4e3 f3e3,690,97,77,291,crushing endgame short,https://lichess.org/PbMaNeeW/black#76,
ElUrt,3r3k/pp4pp/6r1/1q6/8/4QP2/P5PP/1R2R1K1 b - - 1 28,b5a5 e3e8 d8e8 e1e8,639,94,77,164,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/SdPEL66k/black#56,
tN1E8,8/5ppk/4p2p/8/6P1/5q1P/2BR1P1K/2r5 b - - 2 49,h7h8 d2d8,611,85,80,167,endgame mate mateIn1 oneMove,https://lichess.org/D2AWGUVH/black#98,
eb4LB,r2q1rk1/1p2b2p/p1n2p2/2p1pP2/3pP3/1PPP3P/1P2QP1K/R1B3R1 b - - 0 25,g8f7 e2h5,668,93,88,183,master mate mateIn1 middlegame oneMove,https://lichess.org/soI4JJUM/black#50,
Omnar,1r4k1/5p2/4pB2/3pP1P1/7R/5B2/pp4K1/8 b - - 0 44,b2b1q h4h8,659,88,89,80,endgame mate mateIn1 oneMove,https://lichess.org/VexTCfUO/black#88,
sUiSk,8/p3r2k/4P1pp/2qPQp2/7P/r7/1P6/KR6 w - - 0 48,b2a3 c5a3,683,95,80,312,endgame mate mateIn1 oneMove,https://lichess.org/gZ0KAX0m#95,
RqDeo,1r4k1/p4p1p/3pb1p1/8/1r4P1/5P2/pBP4P/K2R1B1R w - - 0 26,b2c3 b4b1 d1b1 a2b1q,610,97,98,721,advancedPawn mate mateIn2 middlegame promotion short,https://lichess.org/mCmDzLYp#51,
mBs9X,6k1/7p/5pp1/R3p3/p7/P4P1P/1n2K1P1/8 w - - 0 37,e2d2 b2c4 d2c3 c4a5,696,105,61,43,crushing endgame fork short,https://lichess.org/kYvy1kvG#73,
MemT0,r2r2k1/1p2pp1p/2p3pB/p2n1b2/2P5/P4B2/2PR1PPP/3R2K1 b - - 2 20,d5c3 d2d8 a8d8 d1d8,604,81,77,560,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/WYH1U7Jf/black#40,
buRIB,8/5k2/8/3p3p/B7/r1b3P1/2R4P/2K5 w - - 1 39,a4c6 a3a1,650,83,76,310,endgame master mate mateIn1 oneMove,https://lichess.org/YAD9saOz#77,
s7k1j,6k1/8/1p5p/p5p1/3R4/2n4P/P5P1/6K1 w - - 0 32,a2a4 c3e2 g1f2 e2d4,666,99,86,1350,crushing endgame fork short,https://lichess.org/Xq4eG66u#63,
CWRlU,k6R/pp6/2q2b2/8/8/2PQ1NP1/bP3PP1/2K5 b - - 1 26,f6h8 d3d8 c6c8 d8c8,656,95,95,311,endgame fork mate mateIn2 short,https://lichess.org/hALlk75z/black#52,
2SREQ,8/5K2/5P1p/p7/P1k5/1p6/6P1/8 w - - 0 49,f7e8 b3b2 f6f7 b2b1q,699,97,95,1593,advancedPawn crushing endgame pawnEndgame promotion short,https://lichess.org/4BqRgGAb#97,
VWSEE,8/3b4/3P2K1/3k1P2/8/7P/8/8 b - - 2 56,d5d6 f5f6 d7h3 f6f7,613,81,100,205,advancedPawn bishopEndgame crushing endgame short,https://lichess.org/IW8cjdTS/black#112,
iMH8p,8/2R4p/6p1/3p1p2/8/2Pk4/1P1P1PPP/r1B3K1 w - - 1 33,c7e7 a1c1 e7e1 c1e1,695,96,77,111,backRankMate endgame hangingPiece mate mateIn2 short,https://lichess.org/kjC1JyvS#65,
bd9et,4brk1/1p5p/3p2p1/Pq1P4/4B3/4b3/2Q3PP/4R1K1 w - - 0 31,e1e3 f8f1,615,81,88,156,endgame mate mateIn1 oneMove,https://lichess.org/HRYGdbPp#61,
lkanQ,1q4k1/5p1p/5Pp1/R7/8/6QP/6P1/7K b - - 0 38,b8g3 a5a8 g3b8 a8b8,623,109,80,511,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/Wei1iawW/black#76,
vZvtq,1rQ4k/6pp/8/8/3pq3/P6P/6P1/2R4K b - - 1 39,b8c8 c1c8 e4e8 c8e8,641,101,63,133,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/JRuXF1GQ/black#78,
mY0Pp,4n1k1/pp3rpp/2p2p2/3p4/P1nP1B2/2P2PP1/2Q3KP/8 w - - 0 28,f4b8 c4e3 g2f2 e3c2,686,99,77,296,crushing endgame fork short,https://lichess.org/KGBJ0RHH#55,
